author,label,provider,level,mean_yearly_distance,std_yearly_distance,path_length,net_displacement,tortuosity,n_years
DS_LV1_News_6years_23,llm,DS,1,1.1095176935195923,0.11048098653554916,31.06649398803711,1.1097286939620972,27.994674876000087,29
DS_LV1_News_6years_24,llm,DS,1,1.1525757312774658,0.1259794980287552,33.42469787597656,1.3390321731567383,24.96183328976972,30
DS_LV1_News_6years_25,llm,DS,1,1.1078481674194336,0.14110787212848663,32.12759780883789,1.0752228498458862,29.879943319138725,30
DS_LV1_News_6years_26,llm,DS,1,1.2468385696411133,0.11339662969112396,31.170963287353516,1.3056983947753906,23.873019536579594,26
DS_LV1_News_6years_27,llm,DS,1,1.247243046760559,0.11123230308294296,23.69761848449707,1.3753771781921387,17.229905265438788,20
DS_LV1_News_6years_28,llm,DS,1,1.1891602277755737,0.10864127427339554,26.16152572631836,1.2418864965438843,21.06595554354181,23
DS_LV1_News_7years_01,llm,DS,1,1.2178155183792114,0.17311815917491913,42.62354278564453,1.121788740158081,37.99605153786628,36
DS_LV1_News_7years_02,llm,DS,1,1.2464433908462524,0.09176524728536606,34.900413513183594,1.2147490978240967,28.730553145253204,29
DS_LV1_News_7years_03,llm,DS,1,0.8455025553703308,0.19445449113845825,23.674072265625,1.093625783920288,21.64732453615098,29
DS_LV1_News_7years_04,llm,DS,1,1.2556906938552856,0.1086549237370491,21.346742630004883,1.4372260570526123,14.852738388129186,18
DS_LV1_News_7years_05,llm,DS,1,1.1955201625823975,0.09554727375507355,25.105924606323242,1.3123009204864502,19.13122532674659,22
DS_LV1_News_7years_06,llm,DS,1,1.1306326389312744,0.15575054287910461,40.70277404785156,1.294058084487915,31.45359125356299,37
DS_LV1_News_7years_07,llm,DS,1,1.1805121898651123,0.1161532923579216,46.039974212646484,1.3522050380706787,34.04807179119533,40
DS_LV1_News_7years_08,llm,DS,1,1.2512959241867065,0.1183796301484108,42.54405975341797,1.2792978286743164,33.25578985583414,35
DS_LV1_News_7years_09,llm,DS,1,1.1900712251663208,0.13956572115421295,30.941850662231445,1.3293812274932861,23.27537806485816,27
DS_LV1_News_7years_10,llm,DS,1,1.1411504745483398,0.197244331240654,30.811063766479492,1.3594708442687988,22.66401217530446,28
DS_LV1_News_7years_11,llm,DS,1,1.2430328130722046,0.08203257620334625,42.26311492919922,1.3120708465576172,32.21100067887478,35
DS_LV1_News_8years_01,llm,DS,1,1.2056453227996826,0.11823029071092606,44.60887908935547,1.2656351327896118,35.24623956276572,38
DS_LV1_News_8years_02,llm,DS,1,1.2031103372573853,0.17265883088111877,44.51508331298828,1.323520541191101,33.633843924271076,38
DS_LV1_News_8years_03,llm,DS,1,1.1772695779800415,0.15260715782642365,41.20443344116211,1.2955067157745361,31.805650205778736,36
DS_LV1_News_8years_04,llm,DS,1,1.2092931270599365,0.08622992783784866,47.16242980957031,1.2790402173995972,36.87329699878847,40
DS_LV1_News_8years_05,llm,DS,1,1.1292188167572021,0.129179447889328,44.03953170776367,1.318669080734253,33.3969548169294,40
DS_LV1_News_8years_06,llm,DS,1,1.1219758987426758,0.1963956505060196,38.14718246459961,1.1233199834823608,33.95931971791422,35
DS_LV1_News_8years_07,llm,DS,1,1.2464098930358887,0.10063281655311584,48.6099853515625,1.289813756942749,37.68760031431433,40
DS_LV1_News_8years_08,llm,DS,1,1.2341277599334717,0.15160322189331055,44.4286003112793,1.310845971107483,33.893074617869324,37
DS_LV1_News_8years_09,llm,DS,1,1.143919825553894,0.1272260993719101,33.173675537109375,1.207428216934204,27.47465652354975,30
DS_LV1_News_8years_10,llm,DS,1,1.0436536073684692,0.1814895123243332,33.396915435791016,0.8860841989517212,37.690453655872794,33
DS_LV1_News_8years_11,llm,DS,1,1.2371773719787598,0.11344899237155914,44.53838348388672,1.239680528640747,35.92730744324993,37
DS_LV1_News_8years_12,llm,DS,1,1.125472068786621,0.1698041558265686,39.39152145385742,1.2049251794815063,32.69208920574476,36
DS_LV1_News_8years_13,llm,DS,1,1.2409493923187256,0.11679628491401672,43.4332275390625,1.171004056930542,37.090586733670676,36
DS_LV1_News_8years_14,llm,DS,1,1.2283499240875244,0.10485995560884476,47.90564727783203,0.9982244372367859,47.990858058375174,40
DS_LV1_News_8years_15,llm,DS,1,1.1278133392333984,0.1240743026137352,37.217838287353516,1.1122246980667114,33.462517378049796,34
DS_LV1_News_8years_16,llm,DS,1,1.2197070121765137,0.1042405217885971,41.47003936767578,1.218022108078003,34.04703337701651,35
DS_LV1_News_9years_01,llm,DS,1,1.1253398656845093,0.11928729712963104,47.26427459716797,1.0419074296951294,45.363218698803095,43
DS_LV1_News_9years_02,llm,DS,1,1.1369599103927612,0.12500496208667755,50.02623748779297,1.294667363166809,38.64022443991077,45
DS_LV1_News_9years_03,llm,DS,1,1.1676082611083984,0.17985805869102478,46.70433044433594,1.357077956199646,34.415362972313325,41
DS_LV1_News_9years_04,llm,DS,1,1.1820071935653687,0.11046426743268967,52.00831604003906,1.2475502490997314,41.688353697632444,45
DS_LV1_News_9years_05,llm,DS,1,1.214756965637207,0.13032245635986328,53.44930648803711,1.405665636062622,38.02419659183868,45
DS_LV1_News_9years_06,llm,DS,1,1.1935184001922607,0.11534806340932846,48.93425369262695,1.247498631477356,39.22589769471438,42
DS_LV1_News_9years_07,llm,DS,1,1.1545981168746948,0.08966446667909622,49.64772033691406,1.2125654220581055,40.9443642658441,44
DS_LV1_News_9years_08,llm,DS,1,0.8721289038658142,0.12898190319538116,29.652381896972656,0.8924146890640259,33.22713337234777,35
DS_LV1_News_9years_09,llm,DS,1,1.1394710540771484,0.09899694472551346,48.99725341796875,1.3917220830917358,35.206205328811386,44
DS_LV1_News_9years_10,llm,DS,1,1.0181293487548828,0.1587269902229309,40.72517395019531,1.197977900505066,33.99492923285616,41
DS_LV1_News_9years_11,llm,DS,1,1.1426398754119873,0.15848615765571594,44.56295394897461,1.310929775238037,33.993395215150194,40
DS_LV2_News_10years_01,llm,DS,2,1.284934163093567,0.13110527396202087,61.676841735839844,1.3701368570327759,45.01509569592174,49
DS_LV2_News_10years_02,llm,DS,2,1.2459684610366821,0.11484687775373459,59.806488037109375,1.2907706499099731,46.333938598062076,49
DS_LV2_News_10years_03,llm,DS,2,1.2943744659423828,0.10033710300922394,60.83559799194336,1.1432100534439087,53.21471571097257,48
DS_LV2_News_10years_04,llm,DS,2,1.0825624465942383,0.13185341656208038,45.467620849609375,1.1541240215301514,39.395784163064086,43
DS_LV2_News_10years_05,llm,DS,2,1.2330936193466187,0.08911565691232681,57.95540237426758,1.4276950359344482,40.59368486655477,48
DS_LV2_News_10years_06,llm,DS,2,1.1776386499404907,0.10816946625709534,57.70429229736328,1.1791083812713623,48.93892131878851,50
DS_LV2_News_11years_01,llm,DS,2,1.1777058839797974,0.15375187993049622,50.641353607177734,1.2937588691711426,39.1428069124052,44
DS_LV2_News_11years_02,llm,DS,2,1.1871891021728516,0.13154488801956177,48.67475509643555,1.0057480335235596,48.3965699897094,42
DS_LV2_News_11years_03,llm,DS,2,1.2190148830413818,0.1284637153148651,53.636653900146484,1.2239899635314941,43.82115499165723,45
DS_LV2_News_11years_04,llm,DS,2,1.1967493295669556,0.14396175742149353,64.62446594238281,1.1698768138885498,55.240402386963936,55
DS_LV2_News_11years_05,llm,DS,2,1.144162893295288,0.15014204382896423,58.3523063659668,1.0804319381713867,54.008313068500286,52
DS_LV2_News_11years_06,llm,DS,2,1.2635658979415894,0.11013246327638626,68.23255920410156,1.2909457683563232,52.85470612059685,55
DS_LV2_News_11years_07,llm,DS,2,1.2742100954055786,0.12048544734716415,63.710506439208984,1.221213459968567,52.16983641897367,51
DS_LV2_News_11years_08,llm,DS,2,1.2730962038040161,0.0948328822851181,67.4740982055664,1.1076003313064575,60.91917481279379,54
DS_LV2_News_11years_09,llm,DS,2,1.2744263410568237,0.14328564703464508,68.81902313232422,1.3859436511993408,49.65499360148658,55
DS_LV2_News_5years_01,llm,DS,2,1.1618832349777222,0.19969326257705688,19.75201416015625,1.2900989055633545,15.310465015495096,18
DS_LV2_News_5years_02,llm,DS,2,1.2217880487442017,0.12227284163236618,29.322914123535156,1.2845617532730103,22.82717358571636,25
DS_LV2_News_5years_03,llm,DS,2,1.2561942338943481,0.12417828291654587,30.148662567138672,1.2807356119155884,23.540114202060412,25
DS_LV2_News_5years_04,llm,DS,2,1.1180657148361206,0.16024228930473328,19.007116317749023,1.2281246185302734,15.476537177876379,18
DS_LV2_News_5years_05,llm,DS,2,1.1466305255889893,0.1378547102212906,36.692176818847656,1.08219313621521,33.90538674748245,33
DS_LV2_News_5years_06,llm,DS,2,1.2046242952346802,0.08951521664857864,25.297109603881836,1.3431812524795532,18.833727434166168,22
DS_LV2_News_5years_07,llm,DS,2,1.169609546661377,0.16088753938674927,25.731409072875977,1.2990268468856812,19.80821961806647,23
DS_LV2_News_5years_08,llm,DS,2,1.2852318286895752,0.10991208255290985,23.134172439575195,1.3145943880081177,17.59795466237175,19
DS_LV2_News_5years_09,llm,DS,2,1.2641184329986572,0.11939506232738495,20.225894927978516,1.4453409910202026,13.993856850141603,17
DS_LV2_News_5years_10,llm,DS,2,1.0973849296569824,0.13077911734580994,26.337238311767578,1.3726892471313477,19.186599127812258,25
DS_LV2_News_5years_11,llm,DS,2,1.0468297004699707,0.15441372990608215,28.264400482177734,0.8896247148513794,31.771150250585812,28
DS_LV2_News_5years_12,llm,DS,2,1.0966507196426392,0.18264859914779663,20.83636474609375,1.170357346534729,17.803421158321797,20
DS_LV2_News_5years_13,llm,DS,2,1.2501575946807861,0.0905161201953888,25.003150939941406,1.3765878677368164,18.163134752195596,21
DS_LV2_News_5years_14,llm,DS,2,1.3568689823150635,0.059180472046136856,24.423641204833984,1.3539597988128662,18.03867531831322,19
DS_LV2_News_5years_15,llm,DS,2,1.1154676675796509,0.18723085522651672,23.424821853637695,1.1451817750930786,20.455112335099606,22
DS_LV2_News_5years_16,llm,DS,2,1.2726798057556152,0.12916339933872223,22.908235549926758,1.2899755239486694,17.758659078897622,19
DS_LV2_News_5years_17,llm,DS,2,1.2467470169067383,0.1085628867149353,23.688194274902344,1.4027230739593506,16.887292092543706,20
DS_LV2_News_5years_18,llm,DS,2,1.0703827142715454,0.10780476033687592,23.548419952392578,1.2070516347885132,19.50904109957026,23
DS_LV2_News_5years_19,llm,DS,2,1.117428183555603,0.13348789513111115,25.700847625732422,1.2987513542175293,19.788889953625226,24
DS_LV2_News_5years_20,llm,DS,2,1.168239712715149,0.14863453805446625,24.53303337097168,1.3249996900558472,18.51550121490039,22
DS_LV2_News_5years_21,llm,DS,2,1.13426673412323,0.11424781382083893,22.685335159301758,1.3410334587097168,16.91630809952243,21
DS_LV2_News_5years_22,llm,DS,2,1.2455590963363647,0.11108492314815521,29.893417358398438,1.2856167554855347,23.252199561687174,25
DS_LV2_News_5years_23,llm,DS,2,1.2735286951065063,0.11190452426671982,30.56468963623047,1.285677194595337,23.773222209055838,25
DS_LV2_News_5years_24,llm,DS,2,1.0473839044570923,0.13822609186172485,25.1372127532959,1.2811399698257446,19.620972996974686,25
DS_LV2_News_5years_25,llm,DS,2,1.2362613677978516,0.11889006197452545,39.56036376953125,1.4042404890060425,28.172071720801252,33
DS_LV2_News_5years_26,llm,DS,2,1.033851981163025,0.1298201084136963,24.812448501586914,0.9088582992553711,27.300678798791616,25
DS_LV2_News_5years_27,llm,DS,2,1.2395603656768799,0.0920148640871048,19.832965850830078,1.1563663482666016,17.15110949100152,17
DS_LV2_News_5years_28,llm,DS,2,1.2097591161727905,0.09164676070213318,33.87325668334961,1.2921217679977417,26.21522020779764,29
DS_LV2_News_5years_29,llm,DS,2,1.1277940273284912,0.15188971161842346,27.06705665588379,1.3243358135223389,20.438212407692486,25
DS_LV2_News_5years_30,llm,DS,2,1.1083842515945435,0.1965831220149994,26.601221084594727,0.9760412573814392,27.25419738501782,25
DS_LV2_News_5years_31,llm,DS,2,1.204879879951477,0.10874956101179123,30.12199592590332,1.3506826162338257,22.3013131018847,26
DS_LV2_News_5years_32,llm,DS,2,1.1283246278762817,0.12704432010650635,10.154921531677246,1.3037817478179932,7.788820137014883,10
DS_LV2_News_5years_33,llm,DS,2,1.1061562299728394,0.30417966842651367,12.167718887329102,1.4130562543869019,8.610923202493762,12
DS_LV2_News_5years_34,llm,DS,2,1.213523030281067,0.10805916041135788,26.697505950927734,1.2468494176864624,21.41197290725382,23
DS_LV2_News_5years_35,llm,DS,2,1.2867612838745117,0.07095763832330704,30.88227081298828,1.2427946329116821,24.849053894476302,25
DS_LV2_News_5years_36,llm,DS,2,1.1398404836654663,0.10538417100906372,27.356170654296875,1.0061187744140625,27.189802387127106,25
DS_LV2_News_6years_01,llm,DS,2,1.1916099786758423,0.09883169084787369,27.407028198242188,1.1695784330368042,23.43325374689065,24
DS_LV2_News_6years_02,llm,DS,2,1.2558797597885132,0.10466348379850388,30.141115188598633,1.290871262550354,23.349435426309906,25
DS_LV2_News_6years_03,llm,DS,2,1.2705233097076416,0.10796409100294113,34.30413055419922,1.3744056224822998,24.959247832705227,28
DS_LV2_News_6years_04,llm,DS,2,1.2652381658554077,0.10495693236589432,36.6919059753418,1.2741755247116089,28.796586705467032,30
DS_LV2_News_6years_05,llm,DS,2,1.0904773473739624,0.14163468778133392,31.623844146728516,1.1760079860687256,26.89084132195717,30
DS_LV2_News_6years_06,llm,DS,2,1.203751802444458,0.09795308113098145,31.297548294067383,1.093643069267273,28.61769911369378,27
DS_LV2_News_6years_07,llm,DS,2,1.2296918630599976,0.12122722715139389,35.66106414794922,1.4105154275894165,25.282292877075648,30
DS_LV2_News_6years_08,llm,DS,2,1.2377065420150757,0.11362141370773315,35.893489837646484,1.1830954551696777,30.33862540913801,30
DS_LV2_News_6years_09,llm,DS,2,1.2389570474624634,0.09177996963262558,22.301227569580078,1.303418755531311,17.109794895109864,19
DS_LV2_News_6years_10,llm,DS,2,1.263569712638855,0.10515949130058289,36.64352035522461,1.2723325490951538,28.800269537460487,30
DS_LV2_News_6years_11,llm,DS,2,1.2000812292099,0.10935337096452713,24.001625061035156,1.1815731525421143,20.313278961523864,21
DS_LV2_News_6years_12,llm,DS,2,1.2066128253936768,0.11387185007333755,31.371932983398438,1.042781114578247,30.084868765663078,27
DS_LV2_News_6years_13,llm,DS,2,1.207260012626648,0.17078857123851776,27.766979217529297,1.2909356355667114,21.509189499862085,24
DS_LV2_News_6years_14,llm,DS,2,1.1524755954742432,0.1723027527332306,24.20198631286621,1.336950659751892,18.10237807680768,22
DS_LV2_News_6years_15,llm,DS,2,1.1796931028366089,0.12707068026065826,34.21110153198242,1.1613956689834595,29.456887472231184,30
DS_LV2_News_6years_16,llm,DS,2,1.2567600011825562,0.09056985378265381,35.18928146362305,1.2978309392929077,27.113917844180143,29
DS_LV2_News_6years_17,llm,DS,2,1.1287082433700562,0.16873106360435486,37.247371673583984,1.2213588953018188,30.496663852748636,34
DS_LV2_News_6years_18,llm,DS,2,1.172350287437439,0.15253742039203644,33.9981575012207,1.285781741142273,26.441624121226944,30
DS_LV2_News_6years_19,llm,DS,2,1.0284591913223267,0.18860690295696259,25.71148109436035,1.0534093379974365,24.407872767901097,26
DS_LV2_News_6years_20,llm,DS,2,1.274391531944275,0.11247504502534866,24.21343994140625,1.4082612991333008,17.193854546956697,20
DS_LV2_News_6years_21,llm,DS,2,1.2775483131408691,0.11114628612995148,33.21625518798828,1.234151005744934,26.914255251883812,27
DS_LV2_News_6years_22,llm,DS,2,1.1701328754425049,0.12272688746452332,25.742923736572266,1.214282512664795,21.200110738709657,23
DS_LV2_News_6years_23,llm,DS,2,1.1206036806106567,0.09396453946828842,31.376903533935547,1.1705150604248047,26.806065632806302,29
DS_LV2_News_6years_24,llm,DS,2,1.1346732378005981,0.15164227783679962,32.90552520751953,1.3269957304000854,24.797009103863964,30
DS_LV2_News_6years_25,llm,DS,2,1.1061575412750244,0.13829684257507324,32.07856750488281,1.1137974262237549,28.801078858336695,30
DS_LV2_News_6years_26,llm,DS,2,1.2451788187026978,0.09614525735378265,31.129470825195312,1.3314049243927002,23.38091909896949,26
DS_LV2_News_6years_27,llm,DS,2,1.247096061706543,0.11047998815774918,23.694826126098633,1.3365123271942139,17.728849666386537,20
DS_LV2_News_6years_28,llm,DS,2,1.2043205499649048,0.08623819053173065,26.495052337646484,1.2842693328857422,20.630448504218602,23
DS_LV2_News_7years_01,llm,DS,2,1.227804183959961,0.19272273778915405,42.973148345947266,1.1456571817398071,37.50960499430361,36
DS_LV2_News_7years_02,llm,DS,2,1.2370048761367798,0.10856714099645615,34.63613510131836,1.1917461156845093,29.06335052866879,29
DS_LV2_News_7years_03,llm,DS,2,0.7444297075271606,0.2638642489910126,20.844032287597656,1.0847163200378418,19.21611383782857,29
DS_LV2_News_7years_04,llm,DS,2,1.2396737337112427,0.12063544243574142,21.074453353881836,1.4190540313720703,14.851057738446464,18
DS_LV2_News_7years_05,llm,DS,2,1.2172178030014038,0.08190926164388657,25.561574935913086,1.2642853260040283,20.218201073886103,22
DS_LV2_News_7years_06,llm,DS,2,1.1550707817077637,0.160078763961792,41.582550048828125,1.4043045043945312,29.61077880096705,37
DS_LV2_News_7years_07,llm,DS,2,1.189249038696289,0.10442870110273361,46.38071060180664,1.1410367488861084,40.64786751792522,40
DS_LV2_News_7years_08,llm,DS,2,1.247979998588562,0.12118133157491684,42.43132019042969,1.258713960647583,33.71005765964463,35
DS_LV2_News_7years_09,llm,DS,2,1.2059539556503296,0.14496736228466034,31.35480308532715,1.3277655839920044,23.614712915706935,27
DS_LV2_News_7years_10,llm,DS,2,1.121695876121521,0.19284555315971375,30.285789489746094,1.3478533029556274,22.469648160771047,28
DS_LV2_News_7years_11,llm,DS,2,1.2522677183151245,0.06759270280599594,42.57710266113281,1.3760637044906616,30.941229335666815,35
DS_LV2_News_8years_01,llm,DS,2,1.199829339981079,0.12000016123056412,44.39368438720703,1.2513816356658936,35.47573587619733,38
