filename,path,label,num_words,avg_sentence_length,word_diversity,polarity,subjectivity,flesch_reading_ease,gunning_fog,function_word_ratio,content_word_ratio
TECHNOLOGY_2022_39_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_39_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_44_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_44_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_11_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_11_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_03_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_03_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_07_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_07_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_19_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_19_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_15_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_15_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_23_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_23_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_40_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_40_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_31_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_31_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_07_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_07_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_19_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_19_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_15_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_15_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_23_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_23_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_40_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_40_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_31_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_31_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_09_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_09_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_17_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_17_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_05_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_05_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_50_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_50_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_33_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_33_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_42_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_42_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_21_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_21_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_09_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_09_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_17_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_17_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_05_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_05_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_50_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_50_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_33_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_33_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_42_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_42_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_21_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_21_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_12_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_12_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_24_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_24_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_47_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_47_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_36_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_36_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_28_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_28_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_12_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_12_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_24_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_24_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_47_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_47_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_36_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_36_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_28_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_28_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_10_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_10_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_02_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_02_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_49_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_49_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_34_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_34_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_45_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_45_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_38_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_38_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_26_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_26_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_10_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_10_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_02_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_02_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_49_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_49_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_34_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_34_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_45_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_45_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_38_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_38_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_26_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_26_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_41_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_41_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_22_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_22_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_30_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_30_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_18_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_18_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_06_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_06_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_14_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_14_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_41_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_41_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_22_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_22_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_30_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_30_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_18_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_18_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_06_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_06_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_14_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_14_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_32_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_32_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_20_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_20_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_43_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_43_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_16_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_16_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_08_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_08_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_04_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_04_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_32_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_32_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_20_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_20_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_43_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_43_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_16_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_16_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_08_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_08_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2022_04_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2022/TECHNOLOGY_2022_04_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_11_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_11_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_03_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_03_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_35_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_35_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_48_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_48_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_39_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_39_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_44_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_44_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_27_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_27_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_11_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_11_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_03_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_03_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_35_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_35_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_48_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_48_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_39_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_39_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_44_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_44_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_27_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_27_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_01_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_01_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_13_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_13_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_25_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_25_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_46_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_46_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_37_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_37_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_29_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_29_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_01_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_01_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_13_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_13_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_25_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_25_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_46_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_46_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_37_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_37_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_29_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_29_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_33_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_33_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_50_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_50_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_21_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_21_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_42_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_42_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_17_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_17_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_09_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_09_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_05_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_05_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_33_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_33_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_50_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_50_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_21_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_21_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_42_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_42_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_17_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_17_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_09_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_09_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_05_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_05_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_40_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_40_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_23_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_23_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_31_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_31_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_19_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_19_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_07_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_07_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_15_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_15_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_40_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_40_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_23_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_23_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_31_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_31_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_19_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_19_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_07_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_07_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_15_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_15_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_49_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_49_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_34_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_34_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_26_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_26_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_45_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_45_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_38_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_38_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_10_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_10_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_02_01.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_02_01.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_49_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_49_02.txt,human,0,0,0,0,0,0,0,0,0
TECHNOLOGY_2024_34_02.txt,Datasets/Human/Blogs/TECHNOLOGY/2024/TECHNOLOGY_2024_34_02.txt,human,0,0,0,0,0,0,0,0,0
